mode,scenario,workload,latency_ms
leader-lamport,slow_follower_120ms,read_heavy,1.1890
leader-lamport,slow_follower_120ms,read_heavy,1.3146
leader-lamport,slow_follower_120ms,read_heavy,0.5551
leader-lamport,slow_follower_120ms,read_heavy,0.5204
leader-lamport,slow_follower_120ms,read_heavy,129.3647
leader-lamport,slow_follower_120ms,read_heavy,1.8965
leader-lamport,slow_follower_120ms,read_heavy,1.0231
leader-lamport,slow_follower_120ms,read_heavy,122.9033
leader-lamport,slow_follower_120ms,read_heavy,0.5513
leader-lamport,slow_follower_120ms,read_heavy,0.3991
leader-lamport,slow_follower_120ms,read_heavy,0.3793
leader-lamport,slow_follower_120ms,read_heavy,124.8403
leader-lamport,slow_follower_120ms,read_heavy,0.4102
leader-lamport,slow_follower_120ms,read_heavy,0.3183
leader-lamport,slow_follower_120ms,read_heavy,0.3428
leader-lamport,slow_follower_120ms,write_heavy,0.3289
leader-lamport,slow_follower_120ms,write_heavy,128.2756
leader-lamport,slow_follower_120ms,write_heavy,126.7390
leader-lamport,slow_follower_120ms,write_heavy,123.0435
leader-lamport,slow_follower_120ms,write_heavy,126.6570
leader-lamport,slow_follower_120ms,write_heavy,122.8004
leader-lamport,slow_follower_120ms,write_heavy,127.0535
leader-lamport,slow_follower_120ms,write_heavy,127.0180
leader-lamport,slow_follower_120ms,write_heavy,125.0110
leader-lamport,slow_follower_120ms,write_heavy,151.8905
leader-lamport,slow_follower_120ms,write_heavy,4.4068
leader-lamport,slow_follower_120ms,write_heavy,127.4919
leader-lamport,slow_follower_120ms,write_heavy,133.1814
leader-lamport,slow_follower_120ms,write_heavy,131.7343
leader-lamport,slow_follower_120ms,write_heavy,124.9046
leader-lamport,slow_follower_120ms,write_heavy,0.3351
leader-lamport,slow_follower_120ms,write_heavy,126.7929
leader-lamport,slow_follower_120ms,write_heavy,124.3789
leader-lamport,slow_follower_120ms,write_heavy,132.2039
leader-lamport,slow_follower_120ms,write_heavy,123.3211
leader-lamport,slow_follower_120ms,write_heavy,1.3017
leader-lamport,slow_follower_120ms,write_heavy,128.6925
leader-lamport,slow_follower_120ms,write_heavy,0.8561
leader-lamport,slow_follower_120ms,write_heavy,127.1495
leader-lamport,slow_follower_120ms,write_heavy,121.8170
leader-lamport,slow_follower_120ms,write_heavy,122.4947
leader-lamport,slow_follower_120ms,write_heavy,181.2838
leader-lamport,slow_follower_120ms,write_heavy,3.5031
leader-lamport,slow_follower_120ms,write_heavy,133.6823
leader-lamport,slow_follower_120ms,write_heavy,1.5969
leader-lamport,slow_follower_120ms,write_heavy,126.1720
leader-lamport,slow_follower_120ms,write_heavy,125.3751
leader-lamport,slow_follower_120ms,write_heavy,126.4053
leader-lamport,slow_follower_120ms,write_heavy,126.7406
leader-lamport,slow_follower_120ms,write_heavy,126.1638
leader-lamport,slow_follower_120ms,write_heavy,121.8020
leader-lamport,slow_follower_120ms,write_heavy,125.2642
leader-lamport,slow_follower_120ms,write_heavy,126.2671
leader-lamport,slow_follower_120ms,write_heavy,122.7739
leader-lamport,slow_follower_120ms,write_heavy,0.5962
leader-lamport,slow_follower_120ms,write_heavy,0.3709
leader-lamport,slow_follower_120ms,write_heavy,0.3389
leader-lamport,slow_follower_120ms,write_heavy,0.3946
leader-lamport,slow_follower_120ms,write_heavy,0.3365
leader-lamport,slow_follower_120ms,write_heavy,126.3327
leader-lamport,slow_follower_120ms,write_heavy,123.9709
leader-lamport,slow_follower_120ms,write_heavy,0.6392
leader-lamport,slow_follower_120ms,write_heavy,124.7452
leader-lamport,slow_follower_120ms,write_heavy,124.8629
leader-lamport,slow_follower_120ms,write_heavy,124.3285
leader-lamport,slow_follower_120ms,write_heavy,126.9971
leader-lamport,slow_follower_120ms,write_heavy,127.6217
leader-lamport,slow_follower_120ms,write_heavy,126.8511
leader-lamport,slow_follower_120ms,write_heavy,123.7910
leader-lamport,slow_follower_120ms,write_heavy,128.0430
leader-lamport,slow_follower_120ms,write_heavy,124.9187
leader-lamport,slow_follower_120ms,write_heavy,127.5510
leader-lamport,slow_follower_120ms,write_heavy,128.3253
leader-lamport,slow_follower_120ms,write_heavy,1.3116
leader-lamport,slow_follower_120ms,write_heavy,0.3398
leader-lamport,slow_follower_120ms,write_heavy,121.8210
leader-lamport,slow_follower_120ms,write_heavy,0.3855
leader-lamport,slow_follower_120ms,write_heavy,0.3018
leader-lamport,slow_follower_120ms,write_heavy,125.3558
leader-lamport,slow_follower_120ms,write_heavy,122.3016
leader-lamport,slow_follower_120ms,write_heavy,125.9103
leader-lamport,slow_follower_120ms,write_heavy,125.9525
leader-lamport,slow_follower_120ms,write_heavy,124.5835
leader-lamport,slow_follower_120ms,write_heavy,158.2491
leader-lamport,slow_follower_120ms,write_heavy,159.1319
leader-lamport,slow_follower_120ms,write_heavy,1.2258
leader-lamport,slow_follower_120ms,write_heavy,126.3072
leader-lamport,slow_follower_120ms,write_heavy,126.0709
leader-lamport,slow_follower_120ms,write_heavy,126.8168
leader-lamport,slow_follower_120ms,write_heavy,0.4198
leader-lamport,slow_follower_120ms,write_heavy,125.8048
leader-lamport,slow_follower_120ms,write_heavy,125.1894
leader-lamport,slow_follower_120ms,write_heavy,122.6763
leader-lamport,slow_follower_120ms,write_heavy,126.0570
leader-lamport,slow_follower_120ms,write_heavy,152.6004
leader-lamport,slow_follower_120ms,write_heavy,127.9542
leader-lamport,slow_follower_120ms,write_heavy,121.9745
leader-lamport,slow_follower_120ms,write_heavy,124.2847
leader-lamport,slow_follower_120ms,write_heavy,0.3412
leader-lamport,slow_follower_120ms,write_heavy,0.2537
leader-lamport,slow_follower_120ms,write_heavy,126.2648
leader-lamport,slow_follower_120ms,write_heavy,126.5889
leader-lamport,slow_follower_120ms,write_heavy,123.0076
leader-lamport,slow_follower_120ms,write_heavy,124.8313
leader-lamport,slow_follower_120ms,write_heavy,0.4351
leader-lamport,slow_follower_120ms,write_heavy,124.3506
leader-lamport,slow_follower_120ms,write_heavy,124.3144
leader-lamport,slow_follower_120ms,write_heavy,126.1276
leader-lamport,slow_follower_120ms,write_heavy,123.8073
leader-lamport,slow_follower_120ms,write_heavy,127.8608
leader-lamport,slow_follower_120ms,write_heavy,126.3933
leader-lamport,slow_follower_120ms,write_heavy,0.4480
leader-lamport,slow_follower_120ms,write_heavy,123.7576
leader-lamport,slow_follower_120ms,write_heavy,126.9889
leader-lamport,slow_follower_120ms,write_heavy,122.5802
leader-lamport,slow_follower_120ms,write_heavy,126.8337
leader-lamport,slow_follower_120ms,write_heavy,124.3679
leader-lamport,slow_follower_120ms,write_heavy,123.3954
leader-lamport,slow_follower_120ms,write_heavy,123.9032
leader-lamport,slow_follower_120ms,write_heavy,126.8208
leader-lamport,slow_follower_120ms,write_heavy,123.2954
leader-lamport,slow_follower_120ms,write_heavy,123.6446
leader-lamport,slow_follower_120ms,write_heavy,125.8977
leader-lamport,slow_follower_120ms,write_heavy,0.4758
leader-lamport,slow_follower_120ms,write_heavy,122.4551
leader-lamport,slow_follower_120ms,write_heavy,124.3282
leader-lamport,slow_follower_120ms,write_heavy,126.9700
leader-lamport,slow_follower_120ms,write_heavy,128.3012
leader-lamport,slow_follower_120ms,write_heavy,124.4004
leader-lamport,slow_follower_120ms,write_heavy,146.6182
leader-lamport,slow_follower_120ms,write_heavy,123.3985
leader-lamport,slow_follower_120ms,write_heavy,124.8654
leader-lamport,slow_follower_120ms,write_heavy,124.6872
leader-lamport,slow_follower_120ms,write_heavy,127.5912
leader-lamport,slow_follower_120ms,write_heavy,125.0863
leader-lamport,slow_follower_120ms,write_heavy,0.2589
leader-lamport,slow_follower_120ms,write_heavy,121.6886
leader-lamport,slow_follower_120ms,write_heavy,126.8311
leader-lamport,slow_follower_120ms,write_heavy,125.4573
leader-lamport,slow_follower_120ms,write_heavy,126.0735
leader-lamport,slow_follower_120ms,write_heavy,0.3681
leader-lamport,slow_follower_120ms,write_heavy,126.2910
leader-lamport,slow_follower_120ms,write_heavy,123.0042
leader-lamport,slow_follower_120ms,write_heavy,123.9984
leader-lamport,slow_follower_120ms,write_heavy,0.5618
leader-lamport,slow_follower_120ms,write_heavy,126.8093
leader-lamport,slow_follower_120ms,write_heavy,125.3340
leader-lamport,slow_follower_120ms,write_heavy,0.3226
leader-lamport,slow_follower_120ms,write_heavy,122.8156
leader-lamport,slow_follower_120ms,write_heavy,126.2345
leader-lamport,slow_follower_120ms,write_heavy,121.4158
leader-lamport,slow_follower_120ms,write_heavy,124.6136
leader-lamport,slow_follower_120ms,write_heavy,0.5652
leader-lamport,slow_follower_120ms,write_heavy,142.9259
leader-lamport,slow_follower_120ms,write_heavy,301.2520
leader-lamport,slow_follower_120ms,write_heavy,131.0413
leader-lamport,slow_follower_120ms,write_heavy,122.6019
leader-lamport,slow_follower_120ms,write_heavy,124.9898
leader-lamport,slow_follower_120ms,write_heavy,123.8471
leader-lamport,slow_follower_120ms,write_heavy,0.5927
leader-lamport,slow_follower_120ms,write_heavy,186.0540
leader-lamport,slow_follower_120ms,write_heavy,136.7657
leader-lamport,slow_follower_120ms,write_heavy,129.7152
leader-lamport,slow_follower_120ms,write_heavy,121.7714
leader-lamport,slow_follower_120ms,write_heavy,124.2736
leader-lamport,slow_follower_120ms,mixed,0.4988
leader-lamport,slow_follower_120ms,mixed,123.5514
leader-lamport,slow_follower_120ms,mixed,124.0598
leader-lamport,slow_follower_120ms,mixed,123.1355
leader-lamport,slow_follower_120ms,mixed,126.7697
leader-lamport,slow_follower_120ms,mixed,0.9584
leader-lamport,slow_follower_120ms,mixed,127.3364
leader-lamport,slow_follower_120ms,mixed,126.4220
leader-lamport,slow_follower_120ms,mixed,127.6286
leader-lamport,slow_follower_120ms,mixed,126.9735
leader-lamport,slow_follower_120ms,mixed,0.6126
leader-lamport,slow_follower_120ms,mixed,126.0531
leader-lamport,slow_follower_120ms,mixed,0.4090
leader-lamport,slow_follower_120ms,mixed,0.3069
leader-lamport,slow_follower_120ms,mixed,0.2870
leader-lamport,slow_follower_120ms,mixed,0.2737
leader-lamport,slow_follower_120ms,mixed,125.9915
leader-lamport,slow_follower_120ms,mixed,0.8833
leader-lamport,slow_follower_120ms,mixed,126.8226
leader-lamport,slow_follower_120ms,mixed,126.1674
leader-lamport,slow_follower_120ms,mixed,0.9276
leader-lamport,slow_follower_120ms,mixed,122.6227
leader-lamport,slow_follower_120ms,mixed,0.5580
leader-lamport,slow_follower_120ms,mixed,125.3086
leader-lamport,slow_follower_120ms,mixed,0.7624
leader-lamport,slow_follower_120ms,mixed,0.7753
leader-lamport,slow_follower_120ms,mixed,125.9528
leader-lamport,slow_follower_120ms,mixed,0.3913
leader-lamport,slow_follower_120ms,mixed,126.2040
leader-lamport,slow_follower_120ms,mixed,0.4582
leader-lamport,slow_follower_120ms,mixed,168.2750
leader-lamport,slow_follower_120ms,mixed,1.3763
leader-lamport,slow_follower_120ms,mixed,125.6547
leader-lamport,slow_follower_120ms,mixed,125.4149
leader-lamport,slow_follower_120ms,mixed,0.4309
leader-lamport,slow_follower_120ms,mixed,125.0281
leader-lamport,slow_follower_120ms,mixed,122.5402
leader-lamport,slow_follower_120ms,mixed,126.5431
leader-lamport,slow_follower_120ms,mixed,127.9259
leader-lamport,slow_follower_120ms,mixed,0.4650
leader-lamport,slow_follower_120ms,mixed,0.2851
leader-lamport,slow_follower_120ms,mixed,0.3225
leader-lamport,slow_follower_120ms,mixed,0.2906
leader-lamport,slow_follower_120ms,mixed,0.3488
leader-lamport,slow_follower_120ms,mixed,125.4172
leader-lamport,slow_follower_120ms,mixed,134.7797
leader-lamport,slow_follower_120ms,mixed,0.8919
leader-lamport,slow_follower_120ms,mixed,180.2009
leader-lamport,slow_follower_120ms,mixed,18.4245
leader-lamport,slow_follower_120ms,mixed,172.6448
leader-lamport,slow_follower_120ms,mixed,2.5271
leader-lamport,slow_follower_120ms,mixed,138.9630
leader-lamport,slow_follower_120ms,mixed,1.9073
leader-lamport,slow_follower_120ms,mixed,142.4681
leader-lamport,slow_follower_120ms,mixed,4.3878
leader-lamport,slow_follower_120ms,mixed,131.5145
leader-lamport,slow_follower_120ms,mixed,0.5705
leader-lamport,slow_follower_120ms,mixed,124.8945
leader-lamport,slow_follower_120ms,mixed,0.7321
leader-lamport,slow_follower_120ms,mixed,0.4886
leader-lamport,slow_follower_120ms,mixed,125.2005
leader-lamport,slow_follower_120ms,mixed,0.6622
leader-lamport,slow_follower_120ms,mixed,0.4004
leader-lamport,slow_follower_120ms,mixed,0.3118
leader-lamport,slow_follower_120ms,mixed,121.4045
leader-lamport,slow_follower_120ms,mixed,125.4783
leader-lamport,slow_follower_120ms,mixed,125.8239
leader-lamport,slow_follower_120ms,mixed,0.9068
leader-lamport,slow_follower_120ms,mixed,123.6702
leader-lamport,slow_follower_120ms,mixed,127.3399
leader-lamport,slow_follower_120ms,mixed,0.4489
leader-lamport,slow_follower_120ms,mixed,0.3297
leader-lamport,slow_follower_120ms,mixed,126.1290
leader-lamport,slow_follower_120ms,mixed,128.4992
leader-lamport,slow_follower_120ms,mixed,0.6528
leader-lamport,slow_follower_120ms,mixed,126.3190
leader-lamport,slow_follower_120ms,mixed,124.7429
leader-lamport,slow_follower_120ms,mixed,129.4005
leader-lamport,slow_follower_120ms,mixed,123.5782
leader-lamport,slow_follower_120ms,mixed,0.5047
leader-lamport,slow_follower_120ms,mixed,0.3459
leader-lamport,slow_follower_120ms,mixed,0.3518
leader-lamport,slow_follower_120ms,mixed,127.1083
leader-lamport,slow_follower_120ms,mixed,0.7408
leader-lamport,slow_follower_120ms,mixed,0.4011
leader-lamport,slow_follower_120ms,mixed,124.3354
leader-lamport,slow_follower_120ms,mixed,0.4550
leader-lamport,slow_follower_120ms,mixed,123.6740
leader-lamport,slow_follower_120ms,mixed,128.0286
leader-lamport,slow_follower_120ms,mixed,0.5732
leader-lamport,slow_follower_120ms,mixed,125.5193
leader-lamport,slow_follower_120ms,mixed,0.6817
leader-lamport,slow_follower_120ms,mixed,122.2700
leader-lamport,slow_follower_120ms,mixed,0.7127
leader-lamport,slow_follower_120ms,mixed,122.1993
leader-lamport,slow_follower_120ms,mixed,126.6410
leader-lamport,slow_follower_120ms,mixed,0.3383
leader-lamport,slow_follower_120ms,mixed,122.7258
leader-lamport,slow_follower_120ms,mixed,125.0702
leader-lamport,slow_follower_120ms,mixed,124.7613
leader-lamport,slow_follower_120ms,mixed,123.8795
leader-lamport,slow_follower_120ms,mixed,126.3776
leader-lamport,slow_follower_120ms,mixed,0.4335
leader-lamport,slow_follower_120ms,mixed,126.3319
leader-lamport,slow_follower_120ms,mixed,0.7705
leader-lamport,slow_follower_120ms,mixed,0.5771
leader-lamport,slow_follower_120ms,mixed,122.5578
leader-lamport,slow_follower_120ms,mixed,122.8576
leader-lamport,slow_follower_120ms,mixed,0.3534
leader-lamport,slow_follower_120ms,mixed,126.5597
leader-lamport,slow_follower_120ms,mixed,122.4074
leader-lamport,slow_follower_120ms,mixed,0.3437
leader-lamport,slow_follower_120ms,mixed,0.2747
leader-lamport,slow_follower_120ms,mixed,0.2320
leader-lamport,slow_follower_120ms,mixed,124.6139
leader-lamport,slow_follower_120ms,mixed,126.1626
leader-lamport,slow_follower_120ms,mixed,127.2727
leader-lamport,slow_follower_120ms,mixed,125.1827
leader-lamport,slow_follower_120ms,mixed,123.7629
leader-lamport,slow_follower_120ms,mixed,129.4313
leader-lamport,slow_follower_120ms,mixed,1.0491
leader-lamport,slow_follower_120ms,mixed,127.4044
leader-lamport,slow_follower_120ms,mixed,125.2506
leader-lamport,slow_follower_120ms,mixed,0.5025
leader-lamport,slow_follower_120ms,mixed,151.7510
leader-lamport,slow_follower_120ms,mixed,0.6136
leader-lamport,slow_follower_120ms,mixed,233.4960
leader-lamport,slow_follower_120ms,mixed,125.4171
leader-lamport,slow_follower_120ms,mixed,0.7869
leader-lamport,slow_follower_120ms,mixed,0.3905
leader-lamport,slow_follower_120ms,mixed,126.1372
leader-lamport,slow_follower_120ms,mixed,127.5095
leader-lamport,slow_follower_120ms,mixed,0.7269
leader-lamport,slow_follower_120ms,mixed,122.4901
leader-lamport,slow_follower_120ms,mixed,126.2038
leader-lamport,slow_follower_120ms,mixed,126.1300
leader-lamport,slow_follower_120ms,mixed,0.3156
leader-lamport,slow_follower_120ms,mixed,0.2999
leader-lamport,slow_follower_120ms,mixed,0.5213
leader-lamport,slow_follower_120ms,mixed,122.4868
leader-lamport,slow_follower_120ms,mixed,0.5145
leader-lamport,slow_follower_120ms,mixed,126.5242
leader-lamport,slow_follower_120ms,mixed,122.8137
leader-lamport,slow_follower_120ms,mixed,124.6792
leader-lamport,slow_follower_120ms,mixed,0.3613
leader-lamport,slow_follower_120ms,mixed,0.2951
leader-lamport,slow_follower_120ms,mixed,122.8262
leader-lamport,slow_follower_120ms,mixed,0.3665
leader-lamport,slow_follower_120ms,mixed,0.2979
leader-lamport,slow_follower_120ms,mixed,126.8677
leader-lamport,slow_follower_120ms,mixed,124.9762
leader-lamport,slow_follower_120ms,mixed,2.4440
leader-lamport,slow_follower_120ms,mixed,123.9966
leader-lamport,slow_follower_120ms,mixed,124.2787
leader-lamport,slow_follower_120ms,mixed,125.8450
leader-lamport,slow_follower_120ms,mixed,123.6241
leader-lamport,slow_follower_120ms,mixed,126.3149
leader-lamport,slow_follower_120ms,mixed,124.8988
leader-lamport,slow_follower_120ms,mixed,124.9447
leader-lamport,slow_follower_120ms,mixed,124.1610
leader-lamport,slow_follower_120ms,mixed,123.0330
leader-lamport,slow_follower_120ms,mixed,0.5356
leader-lamport,slow_follower_120ms,mixed,0.2448
leader-lamport,slow_follower_120ms,mixed,0.2186
leader-lamport,slow_follower_120ms,mixed,0.2347
leader-lamport,slow_follower_120ms,mixed,0.2111
leader-lamport,slow_follower_120ms,mixed,0.2039
leader-lamport,slow_follower_120ms,mixed,0.2280
